sat_config_name,tle_name,norad_id,horizons_id,epoch_tle,t_obs,delta_t_min,incl_deg,raan_deg,ecc,argp_deg,M_deg,mean_motion_rev_per_day,x_sgp4,y_sgp4,z_sgp4,vx_sgp4,vy_sgp4,vz_sgp4,x_true,y_true,z_true,vx_true,vy_true,vz_true,err_x,err_y,err_z,err_vx,err_vy,err_vz,err_norm,horizons_ok,line1,line2
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T17:03:09.054336+00:00,-985.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,22861.238116453624,-108653.94287497253,51907.94567637599,0.4297348233590342,0.6804498309989115,-0.960719102350209,22871.44200103645,-108647.90472171735,51891.34011388242,0.42904350092161164,0.6812227822501864,-0.961035192978737,-10.203884582824685,-6.038153255183715,16.60556249356887,0.0006913224374225369,-0.000772951251274856,0.0003160906285279985,20.404001103717725,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T17:08:09.054336+00:00,-980.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,22989.846595121802,-108448.61795630498,51619.06532015957,0.42824153647834334,0.687526508600439,-0.9640955684902762,22999.931342039345,-108442.47711297648,51602.523148811975,0.4275489374538727,0.6883003716733216,-0.9644118182023377,-10.084746917542361,-6.140843328495976,16.542171347595286,0.0006925990244706637,-0.0007738630728826301,0.000316249712061456,20.323767122982296,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T17:13:09.054336+00:00,-975.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,23118.004423378774,-108241.16392122708,51329.17049870193,0.4267294854584282,0.6946386135930939,-0.9674763898320177,23127.969490094438,-108234.92095513704,51312.69258461294,0.42603562064730355,0.6954133690237574,-0.9677927857898353,-9.965066715663852,-6.242966090037953,16.47791408899502,0.0006938648111246559,-0.0007747554306635207,0.00031639595781762786,20.243488656190067,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T17:18:09.054336+00:00,-970.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,23245.705933281013,-108031.57006496399,51038.25989807695,0.42519841672540537,0.7017866011570146,-0.970861608508245,23255.5508155706,-108025.225501829,51021.847034420454,0.42450329660119124,0.7025622311902495,-0.9711781386915393,-9.844882289587986,-6.344563134989585,16.412863656492846,0.0006951201242141325,-0.0007756300332348864,0.0003165301832943612,20.16326566001489,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T17:23:09.054336+00:00,-965.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,23372.9453799889,-107819.82554495428,50746.33219176546,0.4236480715157569,0.7089709341128069,-0.9742512663233139,23382.669543397,-107813.37998105572,50729.98525468092,0.4229517070437609,0.7097474188704948,-0.9745679177130174,-9.72416340810014,-6.445563898552791,16.346937084541423,0.0006963644719960027,-0.0007764847576878786,0.0003166513897034928,20.083002763623682,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T17:28:09.054336+00:00,-960.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,23499.71694022333,-107605.9193785235,50453.386040756915,0.4220781857461254,0.7161920830937768,-0.9776454047311904,23509.31988857195,-107599.37336754505,50437.105832731395,0.4213805875554333,0.716969404425222,-0.9779621651308577,-9.602948348619975,-6.546010978447157,16.28020802552055,0.0006975981906920947,-0.0007773213314451466,0.00031676039966721525,20.002801055613126,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T17:33:09.054336+00:00,-955.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,23626.01471064985,-107389.84044051103,50159.420093657536,0.42048848987931997,0.7234505267227468,-0.9810440648124436,23635.495917914366,-107383.19460809087,50143.207500621524,0.4197896691028481,0.7242286643312607,-0.9813609210259978,-9.481207264514524,-6.645832420166698,16.21259303601255,0.0006988207764718757,-0.0007781376085138625,0.00031685621355426186,19.922563908819175,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T17:38:09.054336+00:00,-950.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,23751.83270618908,-107171.57746085284,49864.432986806845,0.4188787087864147,0.73074675179363,-0.9844472872501212,23761.191667530038,-107164.83241883795,49848.28886046475,0.4181786764315726,0.7315256861346783,-0.9847642264464115,-9.35896134095674,-6.745042014896171,16.14412634209293,0.0007000323548421172,-0.0007789343410482541,0.0003169391962902779,19.842342717373274,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T17:43:09.054336+00:00,-945.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,23877.16485834197,-106951.11902209383,49568.42334440018,0.4172485616041751,0.7380812534582817,-0.9878551123044538,23886.40107296715,-106944.27539757117,49552.348541877866,0.41654732876578976,0.7388609647597805,-0.9881721215577495,-9.236214625179855,-6.8436245226621395,16.074802522314712,0.0007012328383853572,-0.0007797113014987866,0.00031700925329569696,19.762138885783195,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T17:48:09.054336+00:00,-940.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,24002.005013446724,-106728.45355685089,49271.38977862007,0.41559776158820566,0.7454545354184571,-0.9912675797863292,24011.117992828444,-106721.51197765149,49255.38514299151,0.4148953393409417,0.7462350041619211,-0.9915846463003222,-9.112979381719924,-6.941579199396074,16.00463562856021,0.0007024222472639674,-0.0007804687434640467,0.0003170665139929918,19.681978472605834,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T17:53:09.054336+00:00,-935.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,24126.346930883123,-106503.56934521801,48973.33088977487,0.413926015961545,0.752867110123135,-0.9946847290294892,24135.336201838458,-106496.53043377666,48957.39724224657,0.4132224153129903,0.7536483172389582,-0.9950018402253988,-8.989270955335087,-7.038911441355594,15.9336475283053,0.0007036006485546809,-0.0007812071158231904,0.0003171111959096029,19.601897615892888,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T17:58:09.054336+00:00,-930.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,24250.184281247362,-106276.45451210813,48674.24526644687,0.4122330257583728,0.7603194989714619,-0.9981065988613766,24259.049330128044,-106269.31898781251,48658.38354110316,0.41152825841157287,0.7611014224795603,-0.9984237408355621,-8.86504888068157,-7.135524295619689,15.861725343711441,0.0007047673467999171,-0.0007819235080983589,0.0003171419741854198,19.521760410106214,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T18:03:09.054336+00:00,-925.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,24373.510644450613,-106047.0970245394,48374.13148564818,0.41051848566295923,0.7678122325213553,-1.001533227572582,24382.251004819187,-106039.86554423648,48358.342518614525,0.40981256282836737,0.7685948527784052,-1.0018503875121954,-8.74036036857433,-7.231480302914861,15.788967033651716,0.0007059228345918656,-0.000782620257049893,0.0003171599396134539,19.441699687366096,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T18:08:09.054336+00:00,-920.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,24496.319507814067,-105815.4846888481,48072.98811298762,0.4087820838431646,0.7753458507042058,-1.0049646528848093,24504.93468466794,-105808.15798678546,48057.272826080625,0.40807501728333195,0.7761291458202895,-1.0052818169678768,-8.615176853872981,-7.326702062637196,15.71528690699779,0.0007070665598326586,-0.0007832951160836599,0.00031716408306747823,19.361613515082286,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T18:13:09.054336+00:00,-915.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,24618.60426408203,-105581.60514784239,47770.813702845786,0.40702350177881746,0.7829209030456347,-1.0084009119173059,24627.09380000838,-105574.18391187981,47755.172942006815,0.4063153028818152,0.7837048529201754,-1.0087180671567497,-8.489535926350072,-7.421235962581704,15.640760838970891,0.0007081988970022435,-0.0007839498745407791,0.00031715523944386703,19.28160685936185,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T18:18:09.054336+00:00,-910.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,24740.358209367725,-105345.44587789287,47467.60679856139,0.40524241408468575,0.7905379488925325,-1.011842041151672,24748.721618854906,-105337.93087477326,47452.04149590035,0.404533094804926,0.791322531151644,-1.0121591735507014,-8.363409487181343,-7.515003119609901,15.56530266104528,0.000709319279759757,-0.0007845822591114882,0.00031713239902941837,19.20157642142865,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T18:23:09.054336+00:00,-905.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,24861.574541092534,-105106.99418594367,47163.365932628694,0.4034384883273551,0.7981975576468611,-1.0152880763949699,24869.811359738756,-105099.3861675602,47147.87698504629,0.402728060481354,0.798982750682592,-1.0156051723288766,-8.236818646222673,-7.608018383471062,15.488947582402034,0.000710427846001116,-0.0007851930357308801,0.0003170959339067192,19.121574787249948,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T18:28:09.054336+00:00,-900.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,24982.24635581832,-104866.23720646248,46858.089626905,0.40161138483653186,0.8059003090060723,-1.0187390527410716,24990.356140219355,-104858.53690862806,46842.6778953189,0.4008998600909305,0.8066860920012028,-1.0190560989629283,-8.10978440103645,-7.700297834424418,15.411731586100359,0.0007115247456013774,-0.0007857829951304351,0.0003170462218566872,19.041655922007912,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T18:33:09.054336+00:00,-895.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,25102.366647072973,-104623.16189830721,46551.77639283147,0.3997607565097785,0.8136467932107421,-1.0221950045301342,25110.348926340142,-104615.37013815077,46536.44282524267,0.3990481471214148,0.8144331430278535,-1.0225119867804362,-7.9822792671693605,-7.791760156440432,15.333567588793812,0.0007126093883637052,-0.0007863498171114536,0.00031698225030196703,18.96171415338504,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T18:38:09.054336+00:00,-890.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,25221.928303068256,-104377.75504152763,46244.42473166549,0.3978862486111911,0.8214376112993131,-1.025655965306126,25229.782643426734,-104369.87258785359,46229.17019916695,0.39717256644174515,0.82222450662108,-1.0259728701658712,-7.854340358477202,-7.882453674043063,15.254532498540357,0.0007136821694459505,-0.0007868953217669006,0.0003169048597453372,18.881856374288592,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T18:43:09.054336+00:00,-885.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,25340.92410437938,-104130.00323408404,45936.03313472635,0.3959874985632334,0.8292733753704672,-1.0291219677723153,25348.650045010687,-104122.03093868338,45920.85859612635,0.39527275608118695,0.8300607925263133,-1.0294387808077443,-7.725940631306003,-7.972295400657458,15.174538599996595,0.0007147424820464487,-0.0007874171558460707,0.00031681303542896444,18.801975276991396,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T18:48:09.054336+00:00,-880.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,25459.346721574315,-103879.892888483,45626.60008365511,0.39406413573153676,0.8371547088533331,-1.0325930437446036,25466.943838705945,-103871.8315537809,45611.50642009731,0.393348344999796,0.8379426260141202,-1.0329097513688794,-7.597117131630512,-8.061334702098975,15.093663557803666,0.000715790731740773,-0.0007879171607870772,0.0003167076242758249,18.72217897273577,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T18:53:09.054336+00:00,-875.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,25577.188712744097,-103627.4102283388,45316.12405068735,0.3921157812027562,0.8450822467856659,-1.0360692241026164,25584.65655593436,-103619.26074158802,45301.11223183649,0.3913989549087637,0.8458706397308219,-1.0363858117095035,-7.46784319026483,-8.14948675078631,15.011818850864074,0.0007168262939925008,-0.0007883929451559801,0.00031658760688713095,18.642358258192132,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T18:58:09.054336+00:00,-870.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,25694.442520997036,-103372.54128484239,45004.60349894283,0.39014204755469933,0.8530566361004956,-1.0395505387384314,25701.780676587576,-103364.30448331615,44989.67441656973,0.3894241979725578,0.8538454824594355,-1.0398669925690405,-7.338155590539827,-8.236801526232739,14.929082373098936,0.0007178495821415498,-0.000788846358939832,0.00031645383060907584,18.56262178024145,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T19:03:09.054336+00:00,-865.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,25811.10047187435,-103115.27189314456,44692.03688272956,0.3881425386187333,0.8610785359214154,-1.0430370165028333,25818.308500213407,-103106.9487001773,44677.19151714293,0.38742367866215394,0.8618678109127347,-1.0433533217847193,-7.208028339056909,-8.323192967262003,14.845365586632397,0.0007188599565793874,-0.0007892749913193109,0.00031630528188597573,18.482859440781795,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T19:08:09.054336+00:00,-860.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,25927.154770655972,-102855.58768865949,44378.422647865205,0.38611684923441697,0.869148617866694,-1.0465286851489652,25934.232253156406,-102847.17901190255,44363.66194325615,0.38539699166957336,0.8699382974843266,-1.0468448274906426,-7.077482500433689,-8.408676756938803,14.76070460905612,0.0007198575648436067,-0.0007896796176326548,0.0003161423416773168,18.403124840701334,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T19:13:09.054336+00:00,-855.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,26042.5974996687,-102593.47410325511,44063.75923201494,0.38406456499507685,0.877267566362991,-1.0500255712732594,26049.54403858637,-102584.98083352565,44049.08409580664,0.3833437224286342,0.878057627399823,-1.0503415366690714,-6.946538917669386,-8.493269729457097,14.67513620830141,0.0007208425664426699,-0.0007900610368319905,0.00031596539581202343,18.32347282488248,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T19:18:09.054336+00:00,-850.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,26157.420615445004,-102328.91636136679,43748.04506504842,0.38198526198522753,0.8854360789684247,-1.0535277002534953,26164.235787775902,-102320.3394781608,43733.45649411013,0.3812634476920008,0.886226495752413,-1.0538434736820912,-6.815172330898349,-8.576883205998456,14.588570938292833,0.000721814293226708,-0.0007904167839882792,0.0003157734285959002,18.24379076427876,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T19:23:09.054336+00:00,-845.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,26271.615945834506,-102061.89947600337,43431.278569415124,0.3798785065086143,0.8936548667057541,-1.0570350961838633,26278.29936490797,-102053.2399068333,43416.77748154416,0.3791557333287839,0.894445615450886,-1.0573506634807985,-6.683419073462574,-8.65956917006406,14.50108787096542,0.0007227731798304382,-0.0007907487451318529,0.00031556729693527075,18.16418944418131,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T19:28:09.054336+00:00,-840.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,26385.175187014785,-101792.40824465711,43113.45816053997,0.37774385480693184,0.9019246544058543,-1.0605477818068618,26391.726441233306,-101783.6670079297,43099.04556409346,0.37702013627231995,0.902715708810553,-1.0608631277853107,-6.551254218520626,-8.74123672740825,14.412596446512907,0.0007237185346118946,-0.0007910544046986212,0.0003153459784488444,18.084553842722016,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T19:33:09.054336+00:00,-835.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,26498.08990045006,-101520.4272450996,42794.582247239734,0.3755808527683826,0.9102461810620405,-1.0640657784418768,26504.508614566006,-101511.60530598232,42780.25907048272,0.37485620196384584,0.9110375167396935,-1.0643808887819677,-6.418714115945477,-8.82193911728973,14.323176757010515,0.0007246508045367639,-0.0007913356776529934,0.0003151103400909072,18.00499633723847,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T19:38:09.054336+00:00,-830.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,26610.351509733133,-101245.94083107685,42474.649232161864,0.3733890356262037,0.9186202001954279,-1.067589105910281,26616.637284039494,-101237.03924756413,42460.416494641875,0.3726634663501254,0.9194117902021925,-1.0679039652675455,-6.285774306361418,-8.901583512721118,14.232737519989314,0.0007255692760782528,-0.0007915900067646531,0.0003148593572643854,17.925399994905927,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T19:43:09.054336+00:00,-825.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,26721.95129732626,-100968.93312789532,42153.657512245154,0.3711679276465804,0.9270474802318183,-1.0711177824568745,26728.103768170775,-100959.95290423749,42139.51615327668,0.3704414532432423,0.927839299545826,-1.0714323763541793,-6.152470844514028,-8.980223657825263,14.141358968474378,0.0007264744033381176,-0.0007918193140077356,0.0003145938973048157,17.845877616760976,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T19:48:09.054336+00:00,-820.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,26832.880401226856,-100689.38802788808,41831.60547920612,0.3689170418052418,0.9355288048906177,-1.074651824667461,26838.899181274697,-100680.33026248137,41817.55652936146,0.36818967634976574,0.9363208259086383,-1.0749661376085402,-6.018780047841574,-9.057765406716499,14.048949844654999,0.0007273654554760811,-0.0007920210180205611,0.00031431294107919783,17.76631135506292,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T19:53:09.054336+00:00,-815.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,26943.129811541257,-100407.28918576002,41508.49152004972,0.3666358794523798,0.9440649735862292,-1.0781912473823947,26949.014534560174,-100398.15496059705,41494.53597270874,0.3659076368665277,0.9448571694892162,-1.0785052642660766,-5.884723018916702,-9.134225162968505,13.955547340978228,0.0007282425858520791,-0.0007921959029869585,0.0003140168836819335,17.686755946850727,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T19:58:09.054336+00:00,-810.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,27052.69036693833,-100122.6200138158,41184.314017606746,0.36432392996562124,0.9526568018422856,-1.0817360636058577,27058.44068757346,-100113.41039329016,41170.452828289715,0.36359482400451343,0.9534491466216416,-1.0820497697316651,-5.750320635132084,-9.209620525638456,13.861189317030949,0.0007291059611078121,-0.000792344779355969,0.0003137061258073892,17.607267446019552,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T20:03:09.054336+00:00,-805.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,27161.55275099236,-99835.36367706272,40859.07135109959,0.36198067039044524,0.9613051217192493,-1.0852862844106639,27167.16830105114,-99826.0798225741,40845.30556748693,0.36125071557575616,0.962097586721887,-1.0855996640588044,-5.615550058781082,-9.28385448861809,13.765783612660016,0.0007299548146890711,-0.0007924650026377433,0.00031337964814048824,17.527725325868428,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T20:08:09.054336+00:00,-800.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,27269.707488437907,-99545.50308817634,40532.76189673691,0.35960556506723507,0.9700107822560128,-1.0888419188383642,27275.187935332004,-99536.1461054165,40519.09248505669,0.35887477544585,0.9708033407885742,-1.0891549571686618,-5.480446894096531,-9.35698275984032,13.669411680224584,0.000730789621385064,-0.0007925585325614382,0.0003130383302976103,17.448244616878274,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T20:13:09.054336+00:00,-795.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,27377.144941287876,-99253.02090233917,40205.384028338674,0.3571980652448259,0.9787746499258614,-1.0924029737943748,27382.489930012598,-99243.59199642861,40191.81204810294,0.35646645565932605,0.9795672725927991,-1.0927156549421604,-5.344988724722498,-9.428905910550384,13.571980235734372,0.0007316095854998372,-0.0007926226669376923,0.0003126811477855984,17.368702273243876,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-28T20:18:09.054336+00:00,-790.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,27483.855304857196,-98957.89951193209,39876.93611799497,0.3547576086795217,0.987597609107516,-1.0959694539379126,27489.064516022696,-98948.3998310069,39863.46254620571,0.3540251934854529,0.9883902685041059,-1.0962817629301373,-5.2092111655001645,-9.49968092518975,13.473571789261769,0.0007324151940688028,-0.0007926593965899009,0.0003123089922247857,17.289215002641853,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
