time_utc;tle_index;tle_epoch;dt_since_tle_s;x_sgp4_km;y_sgp4_km;z_sgp4_km;x_horizons_km;y_horizons_km;z_horizons_km;dx_km;dy_km;dz_km;error_norm_km
2025-11-26T23:51:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;5400.0;-5636.559820617831;-3666.767304011233;-1024.3648964615616;-5748.795379858756;-3636.065017201226;22.281608539379253;112.23555924092489;-30.70228681000708;-1046.6465050009408;1053.094657475847
2025-11-26T23:56:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;5700.0;-4764.882006271095;-4790.308351046372;765.8571661204757;-5017.136335379144;-4057.696231791353;2146.7099153286395;252.2543291080492;-732.612119255019;-1380.852749208164;1583.3846907270597
2025-11-27T00:01:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;6000.0;-3354.0087441245773;-5371.753262513501;2469.149441039816;-3717.8305531434203;-4020.2621492271724;4028.117550940931;363.82180901884294;-1351.4911132863285;-1558.968109901115;2095.0599289037814
2025-11-27T00:06:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;6300.0;-1563.4629594327573;-5345.113662271618;3892.142237433592;-1997.6801563611502;-3528.0113145847454;5452.933870149905;434.2171969283929;-1817.1023476868722;-1560.7916327163125;2434.435465736306
2025-11-27T00:11:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;6600.0;404.05076051768054;-4713.479428153588;4873.355086058206;-51.40414714856978;-2636.8739545046196;6259.466776299779;455.45490766625034;-2076.605473648968;-1386.1116902415724;2537.919440000111
2025-11-27T00:16:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;6900.0;2325.8411046544566;-3548.456774236516;5301.525772628195;1900.6912270754945;-1447.927887162936;6356.259019733942;425.1498775789621;-2100.5288870735803;-1054.733247105747;2388.605502460842
2025-11-27T00:21:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;7200.0;3984.405040374069;-1981.8677948392879;5128.025829943491;3637.687968911275;-95.80596477378049;5732.210114884213;346.7170714627937;-1886.0618300655074;-604.1842849407221;2010.5921029992928
2025-11-27T00:26:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;7500.0;5191.81238940197;-190.9041465145285;4372.262290417649;4962.84771860903;1266.4783091259221;4457.7008872043625;228.96467079293961;-1457.3824556404506;-85.43859678671379;1477.7307590697271
2025-11-27T00:31:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;7800.0;5810.882841073711;1621.6632071262613;3119.655999259213;5725.724432714324;2484.6689027536595;2676.8260612006798;85.15840835938616;-863.0056956273982;442.8299380585331;973.7192301893589
2025-11-27T00:36:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;8100.0;5770.982587417539;3250.3121048238963;1512.2832423902912;5839.377406930648;3420.677585691419;591.4428976769402;-68.39481951310881;-170.36548086752282;920.840344713351;938.9617611272869
2025-11-27T00:41:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;8400.0;5076.481914137507;4510.283611841528;-267.1216307812052;5290.665903767978;3968.4310301821497;-1561.5911670231615;-214.18398963047093;541.8525816593783;1294.4695362419561;1419.5528809887371
2025-11-27T00:46:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;8700.0;3806.477833505892;5258.975458954795;-2016.198764400029;4142.047913931383;4066.19916474748;-3537.640423195459;-335.57008042549114;1192.7762942073145;1521.44165879543;1962.1690263628907
2025-11-27T00:51:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;9000.0;2105.5292190844016;5412.362429629664;-3536.454156978516;2524.321981459615;3703.6915972240863;-5112.650279506814;-418.79276237521344;1708.6708324055776;1576.1961225282976;2362.0621515964967
2025-11-27T00:56:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;9300.0;166.63144451825943;4954.261034580921;-4656.087009645932;621.2011716471833;2922.9347867788833;-6108.874715030556;-454.5697271289239;2031.3262478020374;1452.7877053846241;2538.4073902248806
2025-11-27T01:01:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;9600.0;-1791.1169940614081;3937.496441396625;-5249.241836447125;-1352.0603566360248;1812.9854806840547;-6414.70279299173;-439.0566374253833;2124.5109607125705;1165.4609565446053;2462.6442687251847
2025-11-27T01:06:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;9900.0;-3547.2019622142293;2477.321906293395;-5249.621600997265;-3173.072635143676;499.4653280875337;-5996.506766669941;-374.12932707055324;1977.8565782058613;746.8851656726756;2147.027444637903
2025-11-27T01:11:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;10200.0;-4903.991873051559;738.2954196405947;-4657.403173970816;-4636.9131259164815;-869.6027824183137;-4901.767239553986;-267.0787471350777;1607.8982020589083;244.36406558316958;1648.1448607157831
2025-11-27T01:16:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;10500.0;-5708.392998271214;-1083.852084865576;-3539.120566853532;-5578.566977501589;-2140.1047606575376;-3253.6392443677737;-129.82602076962576;1056.2526757919616;-285.4813224857585;1101.8276164059293
2025-11-27T01:21:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;10800.0;-5868.938508087576;-2783.70082494465;-2020.570734357404;-5891.224663834281;-3168.7897752851145;-1237.5918142838566;22.286155746704935;385.08895034046463;-782.9789200735474;872.8379928095625
2025-11-27T01:26:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;11100.0;-5366.503150021598;-4169.0448038988125;-273.1637680157225;-5538.612957086908;-3839.3065048335475;918.8557827091034;172.10980706530972;-329.738299065265;-1192.0195507248259;1248.7032236959783
2025-11-27T01:31:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;11400.0;-4257.081317896846;-5082.809576475813;1505.19780924882;-4559.70187176769;-4075.5714497486715;2971.5562725582586;302.62055387084456;-1007.2381267271412;-1466.3584633094385;1804.526249872003
2025-11-27T01:36:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;11700.0;-2665.8227099704845;-5421.262332242161;3112.6995594608866;-3064.755781408044;-3850.720932759921;4687.60960156588;398.93307143755965;-1570.5413994822402;-1574.9100421049939;2259.6657991166285
2025-11-27T01:41:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;12000.0;-772.7950071677803;-5146.036944679727;4366.855062391543;-1222.8786030653869;-3190.3192356418454;5872.211610682447;450.08359589760653;-1955.7177090378814;-1505.3565482909044;2508.685978400407
2025-11-27T01:46:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;12300.0;1207.6981121931135;-4288.409837750737;5125.397385870127;757.4102463309939;-2169.3564508120276;6390.984093276596;450.2878658621196;-2119.0533869387095;-1265.5867074064681;2508.95518748403
2025-11-27T01:51:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;12600.0;3051.523586859114;-2945.5119040385857;5302.308544944516;2651.988327939862;-903.5476262156145;6185.081945392194;399.5352589192521;-2041.9642778229713;-882.7734004476779;2260.206939986407
2025-11-27T01:56:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;12900.0;4549.940108159764;-1269.236992881707;4877.369392750413;4246.409841084478;463.8316299226031;5277.618331926774;303.53026707528625;-1733.06862280431;-400.2489391763611;1804.3992595020165
2025-11-27T02:01:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;13200.0;5533.003802331826;550.766242287217;3898.455840188177;5359.942816456891;1778.0245343145452;3771.0473893913186;173.0609858749349;-1227.2582920273283;127.40845079685823;1245.9317531535564
2025-11-27T02:06:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;13500.0;5888.854030722035;2308.3098851962163;2476.3890679716055;5865.990306868825;2890.1512260752193;1835.880702618377;22.863723853209194;-581.8413408790029;640.5083653532286;865.6287090385674
2025-11-27T02:11:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;13800.0;5576.769692722031;3804.0275624243113;772.6514515219708;5706.754110573339;3674.124859406731;-308.3216118402734;-129.98441785130763;129.90270301758028;1080.9730633622441;1096.4822957303832
2025-11-27T02:16:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;14100.0;4632.195337863661;4868.327102134857;-1018.9855137665099;4900.2283913768715;4041.212483326005;-2417.915878431582;-268.0330535132107;827.1146188088524;1398.930364665072;1647.1085196807403
2025-11-27T02:21:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;14400.0;3162.737639584397;5381.039183991071;-2694.8896425259995;3538.29237904725;3950.352075492133;-4253.336042130493;-375.5547394628529;1430.687108498938;1558.4463996044938;2148.6419304291426
2025-11-27T02:26:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;14700.0;1335.4770941944164;5285.099287974115;-4065.16695714508;1775.9043886703246;3412.747717539254;-5606.817304912825;-440.4272944759082;1872.351570434861;1541.6503477677456;2465.0278699847736
2025-11-27T02:31:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;15000.0;-642.6055057474895;4592.5476483891625;-4975.30059681424;-187.11490952197343;2490.1778479392287;-6326.0235047747565;-455.490596225516;2102.369800449934;1350.7229079605167;2540.0556756069514
2025-11-27T02:36:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;15300.0;-2548.32626360578;3382.4615258576528;-5323.22067984014;-2129.0987069097628;1287.485904845084;-6330.736252551884;-419.227556696017;2094.975621012569;1007.5155727117435;2362.1520328266306
2025-11-27T02:41:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;15600.0;-4167.181512831527;1791.583022740921;-5070.176239511651;-3831.388278694046;-59.50657858416526;-5621.112928700038;-335.79323413748034;1851.0896013250863;550.9366891883865;1960.3114659972368
2025-11-27T02:46:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;15900.0;-5316.868713716774;-0.9761766634925031;-4244.70323796056;-5102.366165729823;-1399.131266178099;-4277.207164863222;-214.50254798695187;1398.1550895146065;32.50392690266199;1414.887098920824
2025-11-27T02:51:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;16200.0;-5867.3550933874085;-1793.3786383090728;-2939.5461579396665;-5798.4839468839255;-2580.528136819421;-2450.148982077463;-68.87114650348303;787.1494985103482;-489.3971758622033;929.4391661468206
2025-11-27T02:56:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;16500.0;-5755.621943368009;-3383.321877935665;-1301.722100909826;-5840.390399972309;-3470.3341101352325;-345.75475001654985;84.7684566042999;87.01223219956773;-955.967350893276;963.6547077461587
2025-11-27T03:01:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;16800.0;-4993.3257441534115;-4590.80417844084;483.6159043076538;-5222.35864533999;-3967.7672712851504;1798.152236537614;229.03290118657878;-623.0369071556893;-1314.5363322299602;1472.6292222608733
2025-11-27T03:06:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;17100.0;-3666.0439305141053;-5278.819573133202;2214.056339755717;-4013.5371985592637;-4016.3310878255274;3738.582998894595;347.4932680451584;-1262.4884853076742;-1524.5266591388781;2009.679148843496
2025-11-27T03:11:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;17400.0;-1923.7754317689737;-5369.279269452779;3693.15768771639;-2350.4163508270512;-3610.5051985832856;5255.285473175864;426.64091905807754;-1758.7740708694932;-1562.1277854594746;2390.722050821068
2025-11-27T03:16:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;17700.0;36.250110798937;-4851.989973818653;4753.052044412756;-421.2362734899708;-2796.4173200449422;6176.124448774369;457.4863842889078;-2055.572653773711;-1423.0724043616128;2541.6151940857567
2025-11-27T03:21:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;18000.0;1992.175088112601;-3785.627624788828;5273.547854492702;1555.6186417181145;-1666.4387386630983;6396.6774713316545;436.55644639448656;-2119.18888612573;-1123.1296168389526;2437.8193538874466
2025-11-27T03:26:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;18300.0;3722.6460727176814;-2290.8750169885216;5195.57406263822;3356.4308271355135;-348.55411244685456;5891.848720551631;366.2152455821679;-1942.320904541667;-696.2746579134109;2095.5959776561904
2025-11-27T03:31:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;18600.0;5031.6453325895145;-536.7870260913991;4527.731132371114;4777.284697386718;1008.0983660344714;4718.536304332143;254.3606352027964;-1544.8853921258706;-190.80517196102937;1577.2687853348755
2025-11-27T03:36:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;18900.0;5770.5348895356055;1278.0906488204557;3345.4489131107944;5656.95173997451;2249.9283470981104;3009.3395642584555;113.58314956109552;-971.8376982776547;336.1093488523388;1034.5719588524382
2025-11-27T03:41:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;19200.0;5855.090889535017;2948.0229926157685;1782.7607159001632;5895.263469090488;3236.1930718091594;957.90953468039;-40.1725795554712;-288.17007919339085;824.8511812197731;874.6629647184799
2025-11-27T03:46:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;19500.0;5275.498052567836;4283.558296875895;17.27510621595431;5464.8827681038765;3855.0992013086943;-1202.8100254138246;-189.38471553604086;428.4590955672011;1220.085131629779;1306.9244413802146
2025-11-27T03:51:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;19800.0;4097.75096065883;5133.438575009225;-1750.209604816033;4414.768476685804;4036.7804439752445;-3227.287950550662;-317.0175160269737;1096.6581310339807;1477.078345734629;1866.7939364774581
2025-11-27T03:56:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;20100.0;2455.9616423884922;5402.064105633511;-3319.010509312358;2864.5393097648425;3761.368348178837;-4885.856741288503;-408.5776673763503;1640.6957574546736;1566.8462319761452;2305.173614603965
2025-11-27T04:01:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;20400.0;536.5404926722769;5060.164851841367;-4511.701834647028;990.3556785595083;3061.0218606461463;-5991.164456882591;-453.81518588723145;1999.1429911952205;1479.4626222355637;2528.108101482009
2025-11-27T04:06:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;20700.0;-1443.4632026740612;4147.495743055391;-5194.0971194470785;-995.6491214585155;2015.7793104239315;-6419.197856196373;-447.8140812155457;2131.7164326314596;1225.1007367492948;2499.1246899003627
2025-11-27T04:11:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;21000.0;-3260.930610081631;2767.688885771615;-5289.849037468144;-2869.530813834794;744.0682076865861;-6122.581033828537;-391.399796246837;2023.6206780850289;832.7319963603932;2222.988310144195
2025-11-27T04:16:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;21300.0;-4711.330990535849;1076.3394324980463;-4788.459764696388;-4420.4027236402335;-610.7299893743073;-5135.19502619567;-290.9282668956157;1687.0694218723536;346.7352614992815;1746.7306123906396
2025-11-27T04:21:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;21600.0;-5631.1220103040005;-736.1936606543388;-3746.27906255023;-5473.530047908915;-1896.1107754186419;-3568.1661802790713;-157.59196239508583;1159.917114764303;-178.11288227115847;1184.046932585706
2025-11-27T04:26:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;21900.0;-5915.91727011867;-2465.6601512283587;-2280.4952820991784;-5909.638753656968;-2967.2085251189706;-1597.7841373057418;-6.278516461701656;501.54837389061186;-682.7111447934367;847.1627342762674
2025-11-27T04:31:35.365248+00:00;4;2025-11-26T22:21:35.365248+00:00;22200.0;-5532.576795162493;-3916.6114800482665;-556.4690138763424;-5678.555866661251;-3702.9482830720385;553.702141387629;145.97907149875755;-213.66319697622794;-1110.1711552639713;1139.9306316780344
2025-11-27T04:33:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;0.0;-5276.699362325063;-4290.31055760848;12.259186215256298;-5468.687986848418;-3851.1280572381193;1232.4771620408294;191.9886245233556;-439.1825003703607;-1220.2179758255731;1310.9816204301992
2025-11-27T04:38:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;300.0;-4090.176945481894;-5131.384512055229;1776.7845232992313;-4409.841110487911;-4025.772740940301;3251.5079228011614;319.66416500601645;-1105.6117711149277;-1474.72339950193;1870.660758089347
2025-11-27T04:43:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;600.0;-2440.684101458369;-5391.620898830488;3339.6159188451866;-2851.8820035424505;-3744.9408247881156;4902.103190814502;411.19790208408176;-1646.6800740423723;-1562.4872719693158;2306.9472156927773
2025-11-27T04:48:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;900.0;-514.9130539930006;-5041.54965003335;4523.351959032155;-971.0919881512823;-3040.568071910312;5996.9042397545245;456.17893415828166;-2000.9815781230382;-1473.5522807223697;2526.535734950062
2025-11-27T04:53:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;1200.0;1469.1345555496093;-4120.925016025037;5193.732959164806;1019.6070818551285;-1992.6209901545449;6411.740726854407;449.5274736944808;-2128.304025870492;-1218.0077676896008;2493.049517818467
2025-11-27T04:58:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;1500.0;3286.9276859367415;-2733.9816827232958;5274.7253826574215;2894.9237394212496;-719.8436263149594;6099.536300461373;392.00394651549186;-2014.1380564083365;-824.8109178039513;2211.5000010139424
2025-11-27T05:03:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;1800.0;4732.637641539902;-1037.5824349931665;4756.954092582892;4442.569373058665;633.7166837159909;5095.416360105541;290.0682684812364;-1671.2991187091575;-338.4622675226483;1729.7216686838037
2025-11-27T05:08:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;2100.0;5642.234032067796;776.3217919992813;3698.8177845785326;5487.053904793714;1914.8553895993796;3512.7866447754745;155.18012727408222;-1138.5335976000983;186.03113980305807;1164.0219971037695
2025-11-27T05:13:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;2400.0;5912.159291446264;2502.1892861275583;2220.1716636447454;5909.570835404048;2978.4178132618295;1530.8342977384852;2.5884560422164213;-476.2285271342712;689.3373659062602;837.8462354130029
2025-11-27T05:18:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;2700.0;5511.479346237323;3944.232131714531;488.9843983534601;5661.820849690172;3703.8281861489068;-625.4977595685774;-150.34150345284888;240.40394556562433;1114.4821579220375;1149.9856977504303
2025-11-27T05:23:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;3000.0;4485.767475206203;4938.998271227829;-1297.8392995429995;4771.914791667706;4009.045580699808;-2711.1738710905634;-286.14731646150267;929.9526905280209;1413.3345715475639;1715.8691396694446
2025-11-27T05:28:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;3300.0;2951.872220351416;5374.294217316108;-2937.28125007652;3341.243934752957;3860.0853669148028;-4489.419483321564;-389.3717144015409;1514.2088504013054;1552.1382332450444;2203.0823565429155
2025-11-27T05:33:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;3600.0;1084.1247424714447;5201.885065155377;-4243.702624138314;1532.5276774795993;3274.7554839453874;-5759.085912233086;-448.4029350081546;1927.1295812099893;1515.383288094772;2492.243993820717
2025-11-27T05:38:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;3900.0;-906.033293099089;4442.433424692261;-5069.910783387989;-449.28002873351716;2320.18412654338;-6377.4233766757425;-456.7532643655718;2122.249298148881;1307.5125932877536;2534.197073948293
2025-11-27T05:43:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;4200.0;-2794.16133039089;3182.467654218277;-5323.32857420291;-2380.507022365957;1104.7320252818265;-6275.606460000876;-413.654308024933;2077.7356289364507;952.2778857979656;2322.6985172594777
2025-11-27T05:48:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;4500.0;-4367.759169885275;1564.2464130492572;-4975.799387558816;-4043.752475927054;-234.4263229585238;-5465.718312944537;-324.0066939582207;1798.672736007781;489.9189253857203;1892.1481185252258
2025-11-27T05:53:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;4800.0;-5449.549641952756;-230.07617898872874;-4066.4369985827575;-5251.7421371528235;-1546.5291186270756;-4039.020225792409;-197.80750479993276;1316.4529396383468;-27.41677279034866;1331.513361054953
2025-11-27T05:58:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;5100.0;-5917.049560572441;-1998.4158311001631;-2697.437155615371;-5867.923268220667;-2683.7820597803675;-2155.96291801199;-49.12629235177428;685.3662286802044;-541.474237603381;874.8340471219218
2025-11-27T06:03:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;5400.0;-5716.552514570503;-3541.0986941570054;-1023.095977716156;-5821.8935015041825;-3517.748338224521;-28.767982118480173;105.34098693367923;-23.35035593248449;-994.3279955976758;1000.1650491192075
2025-11-27T06:08:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;5700.0;-4869.776218918591;-4683.407428317677;767.2023611173908;-5117.873180183443;-3953.934214038647;2102.045027259282;248.09696126485142;-729.4732142790299;-1334.8426661418912;1541.2618907545288
2025-11-27T06:13:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;6000.0;-3471.9329039601903;-5295.716055301997;2470.4183704336574;-3834.8094019627442;-3942.796262488337;3994.8924763927635;362.87649800255394;-1352.9197928136596;-1524.474105959106;2070.2880520182134
2025-11-27T06:18:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;6300.0;-1681.069199371008;-5308.549677220583;3893.1920531551827;-2117.664283509349;-3485.6147719058617;5434.912602304637;436.595084138341;-1822.9349053147216;-1541.7205491494547;2427.0577224652598
2025-11-27T06:23:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;6600.0;300.07257376975576;-4720.5318844379035;4874.070108591144;-160.8152108926595;-2634.3512934812507;6258.69831320984;460.88778466241524;-2086.180590956653;-1384.6282046186961;2545.930531880411
2025-11-27T06:28:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;6900.0;2247.2577779587127;-3598.332899776683;5301.830375012318;1814.233956670085;-1485.5700989393624;6372.842453348776;433.0238212886277;-2112.7628008373204;-1071.0120783364582;2407.9749073335342
2025-11-27T06:33:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;7200.0;3940.1121317972597;-2068.9270968259534;5127.891588478317;3583.9715141047614;-169.35652480815867;5764.28231603227;356.1406176924984;-1899.5705720177948;-636.3907275539523;2034.7475656117776
2025-11-27T06:38:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;7500.0;5186.828228989602;-305.2910119431127;4371.709487858014;4947.959556394225;1165.3457243087253;4501.642832014103;238.86867259537757;-1470.636736251838;-129.93334415608933;1495.5645511593675
2025-11-27T06:43:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;7800.0;5845.774708136709;1492.910725758836;3118.750235165874;5751.358724363098;2367.4141885800973;2727.667366251311;94.4159837736106;-874.5034628212613;391.0828689145633;962.6092119010505
2025-11-27T06:48:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;8100.0;5841.7940189100855;3121.7949028995363;1511.128046920718;5902.633664991904;3300.5985441892904;643.4226267522952;-60.8396460818185;-178.80364128975407;867.7054201684227;888.0230294668573
2025-11-27T06:53:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;8400.0;5175.178461443519;4396.577865383411;-268.3953818001172;5384.372020619143;3859.149891177835;-1514.3679337700664;-209.1935591756237;537.4279742055764;1245.972551969949;1372.9669962973555
2025-11-27T06:58:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;8700.0;3921.866338679203;5172.967122761904;-2017.4459054542076;4255.5779009019125;3980.106530924054;-3500.5280810745453;-333.7115622227093;1192.8605918378498;1483.0821756203377;1932.30756815876
2025-11-27T07:03:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;9000.0;2224.5420694761106;5363.780836372257;-3537.5299511282287;2644.8160661173306;3650.5342495995537;-5089.84799668847;-420.27399664122004;1713.2465867727033;1552.318045560241;2349.7947599552326
2025-11-27T07:08:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;9300.0;275.818286031515;4948.585792629836;-4656.862498117848;735.0352685792411;2908.7168106980635;-6102.952829921884;-459.2169825477261;2039.8689819317724;1446.0903318040355;2542.2672849731416
2025-11-27T07:13:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;9600.0;-1704.0690666136443;3975.3574648249573;-5249.6185096842655;-1257.7289870060429;1839.3063633070733;-6426.317631142063;-446.3400796076014;2136.051101517884;1176.6991214577974;2479.224595997595
2025-11-27T07:18:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;9900.0;-3492.0913138929627;2554.446605082567;-5249.543835241759;-3108.866552761045;563.3570562024074;-6024.3363480682065;-383.2247611319176;1991.0895488801598;774.7925128264478;2170.62254828801
2025-11-27T07:23:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;10200.0;-4887.0132327232295;845.995874598037;-4656.866724969636;-4610.052859077481;-775.3335359872531;-4942.6659116682695;-276.9603736457484;1621.3294105852901;285.7991866986331;1669.4601766189085
2025-11-27T07:28:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;10500.0;-5731.44696219971;-957.7092712797305;-3538.1754413153067;-5592.067842100935;-2026.0729814121883;-3302.9917872009682;-139.37912009877437;1068.3637101324578;-235.18365411433842;1102.7868821354703
2025-11-27T07:33:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;10800.0;-5929.41317266763;-2653.34177865527;-2019.3171602632326;-5943.55543320147;-3047.850292566362;-1289.8289124425044;14.142260533840272;394.508513911092;-729.4882478207282;829.4516711598702
2025-11-27T07:38:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;11100.0;-5457.55848527399;-4049.192232393564;-271.7409586846213;-5623.858772018579;-3725.1144553181316;869.6337694747332;166.30028674458845;-324.07777707543255;-1141.3747281593546;1198.089504605698
2025-11-27T07:43:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;11400.0;-4368.414242738961;-4987.017269952846;1506.6289131967605;-4668.222427076637;-3981.03999306802;2930.915946741874;299.8081843376767;-1005.9772768848256;-1424.2870335451134;1769.3130822240598
2025-11-27T07:48:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;11700.0;-2784.8317757521822;-5360.372877497614;3113.976869066319;-3184.2732200892447;-3786.5518486291376;4660.152291233311;399.4414443370624;-1573.8210288684768;-1546.1754221669921;2242.1250042038214
2025-11-27T07:53:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;12000.0;-886.0101337816118;-5126.946313850678;4367.835699203642;-1339.8680754559853;-3163.7821715016307;5861.052956162909;453.8579416743735;-1963.1641423490473;-1493.2172569592667;2507.927083769966
2025-11-27T07:58:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;12300.0;1113.089242130696;-4313.283864420679;5125.974546173527;656.186435807396;-2183.461547111313;6397.398928077046;456.90280632329996;-2129.8223173093656;-1271.4243819035182;2522.1862018165684
2025-11-27T08:03:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;12600.0;2986.2281090324877;-3011.540838120405;5302.422781572626;2577.985700236503;-956.7038239542576;6208.359444743162;408.24240879598483;-2054.8370141661476;-905.9366631705361;2282.485105494308
2025-11-27T08:08:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;12900.0;4521.35151724672;-1368.950323553006;4877.013671335997;4208.008930147572;377.638367154431;5315.138797168785;313.34258709914775;-1746.588690707437;-438.1251258327875;1827.7607221086414
2025-11-27T08:13:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;13200.0;5544.363255331794;428.6612879639405;3897.6747864624986;5361.4996743092515;1668.5557721753682;3818.5735874934658;182.86358102254235;-1239.8944842114279;79.1011989690328;1255.8003109255264
2025-11-27T08:18:10.200096+00:00;5;2025-11-27T04:33:10.200096+00:00;13500.0;5938.87564658164;2177.6549344815066;2475.2732749462207;5907.335986265284;2769.8170609093445;1888.031584216572;31.539660316355366;-592.1621264278378;587.2416907296488;834.5678746988924
